ohoˀdę:ˀ	o-hoˀdę:ˀ		it.o-soft.stative	‘it is soft'	ohóˀdę:ˀ	o-hóˀdę:ˀ		
ohni:yǫh	o-hni:y-ǫh		it.o-hard-stative	‘it is hard'	ohní:yǫh	o-hní:y-ǫh		
agatganǫ:ni:	ag-at-ganǫ:ni-:		I.o-semireflexive-wealthy-stative	‘I amwealthy'	agatganǫ́:ni:	ag-at-ganǫ́:ni-:		
agatsenǫ:ni:	ag-at-hsenǫ:ni-:		I.o-semireflexive-happy-stative	‘I amhappy'	agatsenǫ́:ni:	ag-at-hsenǫ́:ni-:		
gadręnagaˀǫh	ga-dręn-a-gaˀ-ǫh		it.a-smell-joinerA-sweet-stative	‘it is sweet-smelling (food odours)'	gadręnagáˀǫh	ga-dręn-a-gáˀ-ǫh		
gadręnahsha:sdeˀ	ga-dręn-a-hsha:sdeˀ		it.a-smell-joinerA-strong.stative	‘it is strong-smelling'	gadręnahshá:sdeˀ	ga-dręn-a-hshá:sdeˀ		
ga̲hǫˀji:	ga̲-hǫˀji:		it.a-dark.stative	‘it is dark'	ga̲hǫ́ˀji:	ga̲-hǫ́ˀji:		
knę:ye:s	k-hnę:y-e:s		I.a-stature-long.stative	‘I amtall'	knę́:ye:s	k-hnę́:y-e:s		
niknę:yaˀ	ni-k-hnę:y-aˀ		partitive-I.a-stature-short.stative	‘I amshort'	niknę́:yaˀ	ni-k-hnę́:y-aˀ		
syadǫ̲hsraędiˀ	s-yadǫ̲hsra-ędiˀ		you(one).a-paper-know.stative	‘you are smart (educated)'	syadǫ̲hsráędiˀ	s-yadǫ̲hsrá-ędiˀ		
otgiˀ	o-tgi-ˀ		it.o-dirty-stative	‘it is dirty’	otgiˀ	o-tgi-ˀ		
ohstehsdǫh	o-hstehsd-ǫh		it.o-dry.up-stative	‘it has evaporated'	ohstéhsdǫh	o-hstéhsd-ǫh		
owa:nohsdǫh	o-wa:-nohsd-ǫh		it.o-air-get.cold-stative	‘it got cold (weather)'	owa:nóhsdǫh	o-wa:-nóhsd-ǫh		
heho:gyǫ:	he-ho:-gy-ǫ:		translocative-he.o-semireflexive-throw-stative	‘he has thrown it'	hehó:gyǫ:	he-hó:-gy-ǫ:		
de̲hoyętwęh	de̲-ho-yętw-ęh		dualic-he.o-plant-stative	‘he did not plant'	de̲hóyętwęh	de̲-hó-yętw-ęh		
agekwędaˀǫh	ag-e-kw-ędaˀ-ǫh		I.o-joinerE-food-finish-stative	‘I have finished eating'	agekwędáˀǫh	ag-e-kw-ędáˀ-ǫh		
hewagadęnye̲hdǫh	he-wag-adę-nye̲hd-ǫh		translocative-I.o-semireflexive-send-stative	‘I sent it'	hewagadę́nye̲hdǫh	he-wag-adę́-nye̲hd-ǫh		
agatǫdęˀǫh	ag-at-hǫdęˀ-ǫh		I.o-semireflexive-hear-stative	‘I’ve heard it before'	agatǫdę́ˀǫh	ag-at-hǫdę́ˀ-ǫh		
wadeˀnyędęhsdǫh	wa-d-e-ˀnyędęhsd-ǫh		it.a-semireflexive-joinerE-cause.to.measure-stative	'the act of measuring'	wadeˀnyędę́hsdǫh	wa-d-e-ˀnyędę́hsd-ǫh		
watwihsdǫnyaˀdǫh	wa-t-hwihsd-ǫnyaˀd-ǫh		it.a-semireflexive-money-cause.to.make-stative	'profit, investment'	watwihsdǫnyáˀdǫh	wa-t-hwihsd-ǫnyáˀd-ǫh		
wa̲hya:gwęh	wa̲-hy-a:-gw-ęh		it.a-fruit-joinerA-pick-stative	‘picked fruit’	wa̲hyá:gwęh	wa̲-hy-á:-gw-ęh		
swagahshaˀdrǫ:nyǫh	s-wag-ahshaˀdr-ǫ:-ny-ǫh		repetitive-I.o-remember-joinerA-pluralizer-stative	‘I amrecalling, remembering'	swagahshaˀdrǫ́:nyǫh	s-wag-ahshaˀdr-ǫ́:-ny-ǫh		
odaˀgra̲hdǫh	o-d-aˀgra̲hd-ǫh		it.o-semireflexive-float-stative	‘it is floating'	odáˀgra̲hdǫh	o-d-áˀgra̲hd-ǫh		
dęya:wę:dǫh	d-ę-ya:w-ę:d-ǫh		dualic-future-it.o-sway-stative	‘it sways'	dęya:wę́:dǫh	d-ę-ya:w-ę́:d-ǫh		
sadędonyaˀdǫh	s-adę-donyaˀd-ǫh		you(one).o-semireflexive-make.fun.of-stative	‘you are joking, making fun of something'	sadędonyáˀdǫh	s-adę-donyáˀd-ǫh		
deyagotgręgrę̲hdǫh	de-yago-t-gręgrę̲hd-ǫh		dualic-she.o-semireflexive-wrinkle.up-stative	‘she is frowning'	deyagotgrę́grę̲hdǫh	de-yago-t-grę́grę̲hd-ǫh		
agenya̲ˀgwahǫh	ag-e-nya̲ˀgw-a-h-ǫh		I.o-joinerE-vomit-joinerA-dislocative-stative	‘I am vomiting (right now)'	agenya̲ˀgwáhǫh	ag-e-nya̲ˀgw-á-h-ǫh		
sęnǫhdǫnyǫh	s-ęnǫhdǫny-ǫh		you(one).o-wonder-stative	‘you are wondering, thinking'	sęnǫ́hdǫnyǫh	s-ęnǫ́hdǫny-ǫh		
gyagogyęhę:twęh	g-yago-g-yęhę:tw-ęh		cislocative-she.o-semireflexive-pull-stative	‘she is pulling it'	gyagogyęhę́:twęh	g-yago-g-yęhę́:tw-ęh		
desaˀnigǫhaˀdo:gęh	de-sa-ˀnigǫh-a-do:g-ęh		negative-you(one).o-mind-joinerA-true-stative	‘you cannot decide which way to go, you are flighty'	desaˀnigǫhaˀdó:gęh	de-sa-ˀnigǫh-a-dó:g-ęh		
agidaˀǫh	ag-idaˀ-ǫh		I.o-sleep-stative	‘I was asleep’; ‘I amsleeping'	agídaˀǫh	ag-ídaˀ-ǫh		
saihwa̲ˀne:gęh	sa-rihw-a̲-ˀne:g-ęh		you(one).o-matter-joinerA-pray-stative	‘you are praying’; ‘you have prayed'	saihwa̲ˀné:gęh	sa-rihw-a̲-ˀné:g-ęh		
desęna̲ˀsgwahgwęh	de-s-ę-na̲ˀsgw-a-hgw-ęh		dualic-you(one).o-semireflexive-bouncy.surface-joinerA-lift-stative	‘you have jumped’; ‘you are jumping?'	desęna̲ˀsgwáhgwęh	de-s-ę-na̲ˀsgw-á-hgw-ęh		
hodaˀǫh	ho-daˀ-ǫh		he.o-sleep-stative;	'yesterday he did sleep’; 	hodáˀǫh	te:dę́:ˀ ‘yesterday’ ho-dáˀ-ǫh		
hodaˀǫh	ho-daˀ-ǫh		he.o-sleep-stative;	'he is sleeping right now’;	hodáˀǫh	o:nę́h ‘now’ ho-dáˀ-ǫh		
wa̲hya:gwęh	w-a̲hy-a:-gw-ęh		it.a-fruit-joinerE-pick-stative	'picked fruit'	wa̲hyá:gwęh	w-a̲hy-á:-gw-ęh		
wadęnhaˀǫh	w-adę-nhaˀ-ǫh		it.a-semireflexive-hire-stative	'it is chartered, hired'	wadę́nhaˀǫh	w-adę́-nhaˀ-ǫh		
wagyǫ:	w-agyǫ-:		it.a-throw-stative	'something thrown away; discards'	wagyǫ:	w-agyǫ-:		
degagwatwęh	de-ga-gwatw-ęh		dualic-it.a-hem-stative	'a hem'	degágwatwęh	de-gá-gwatw-ęh		
gaohǫ:ˀ	ga-oh-ǫ-:-ˀ		it.a-gather-stative-nominalizer-nsf	'the act of gathering'	gáohǫ:ˀ	gá-oh-ǫ-:-ˀ		
gayaˀdowehdǫ:ˀ	ga-yaˀdowehd-ǫ-:-ˀ		it.a-think.about-stative-nominalizer-nsf	'the idea of thinking'	gayaˀdowéhdǫ:ˀ	ga-yaˀdowéhd-ǫ-:-ˀ		
atǫ:dęˀǫ:ˀ	at-hǫ:dę-ǫ-:-ˀ		ø.prefix-semireflexive-hear-stative-nominalizer-nsf	'the act of hearing'	atǫ:dę́ˀǫ:ˀ	at-hǫ:dę́-ǫ-:-ˀ		
adowadǫ:ˀ	ad-owad-ǫ-:-ˀ		ø.prefix-semireflexive-hunt-stative-nominalizer-nsf	'the hunt'	adówadǫ:ˀ	ad-ówad-ǫ-:-ˀ		
onǫhsodaiyǫ:ˀ	o-nǫhsod-a-iy-ǫ-:-ˀ		it.o-sickness-verb-stative-nominalizer-nsf	'sickness, illness'	onǫhsodáiyǫ:ˀ	o-nǫhsod-á-iy-ǫ-:-ˀ		
ǫgyaˀditgęhsǫ:ˀ	ǫ-g-yaˀd-itgę-hs-ǫ-:-ˀ		someone-semireflexive-body-rise-pluralizer-stative-nominalizer-nsf	'nightmares'	ǫgyaˀditgę́hsǫ:ˀ	ǫ-g-yaˀd-itgę́-hs-ǫ-:-ˀ		
aˀeganyaˀk	aˀ-e-ganyaˀg-.		factual-she.a-pay-ø.punctual	‘she paid’	aˀéganyaˀk	aˀ-e-ganyaˀg-ø		
gaganya̲ˀgǫh	ga-ga-nya̲ˀg-ǫh		it.a-price-pay-stative	‘payment’	gagánya̲ˀgǫh	ga-ga-nya̲ˀg-ǫh		
hękrih	h-ę-k-hrih-.		translocative-future-I.a-pour-ø-punctual	‘I will pour’	hękrih	h-ę-k-hrih-ø		
gahihǫh	ga-hrih-ǫh		it.a-spill-stative	‘it is spilled’	gahíhǫh	ga-hríh-ǫh		
ha:ge:	h-a:-g-e:		there-indefinite-I.a-go-no.aspect	‘Just maybe I should go there. ’	há:ge:	toh there giˀ just shęh that h-á:-g-e:		
gęh.	ę-dw-e:		future-we.all-go-no.aspect	‘Tell me if/whether you are coming with us.’	gęh.	daskro:wíh you.tell.me  ę-dw-e:		
ę:dwe:ˀ	ę:-dw-e:-ˀ		future-we.all.inclusive.a-go-punctual	‘we will go together’	ę́:dwe:ˀ	ę́:-dw-e:-ˀ		
a:yaihe:	a:-ya-ihe:		indefinite-she.a-die-no.aspect	‘She did not care that she was going to her death.’	a:yáihe:	tęˀ not dejǫhsdí:s she.did not.pay.attention o:nę́h now gyę:gwáˀ if a:-ya-ihe:		
ęgihe:ˀ	ę-g-ihe:-ˀ		future-I.a-die-punctual	‘I will die’	ęgíhe:ˀ	ę-g-ihe:-ˀ		
hadowahsgęhę:ˀ	ha-d-owad-hs-gęhę:ˀ		he.a-semireflexive-hunt-past	'he used to be a hunter'	hadowahsgę́hę:ˀ	ha-d-owad-hs-gę́hę:ˀ		
hado:wa:s	ha-d-o:wa:d-s		he.a-semireflexive-hunt-habitual	'he is a hunter'	hadó:wa:s	ha-d-ó:wa:d-s		
hahdohsgę̲hę:ˀ	ha-hdo-hs-gę̲hę:ˀ		he.a-dive-past	'he used to dive'	hahdóhsgę̲hę:ˀ	ha-hdó-hs-gę̲hę:ˀ		
hahdo:s	ha-hdo:-s		he.a-dive-habitual	'he dives’, ‘he is a diver'	hahdo:s	ha-hdo:-s		
sahtgaˀwa̲hsgęhę:ˀ	s-ahtgaˀw-a̲-hs-gęhę:ˀ		you(one).a-release-joinerA-past	'you used to let go, you used to give up'	sahtgaˀwa̲hsgę́hę:ˀ	s-ahtgaˀw-a̲-hs-gę́hę:ˀ		
sahtgaˀs	s-ahtgaˀ-s		you(one).a-release-habitual	'you forfeit, you let go of things all the time'	sahtgaˀs	s-ahtgaˀ-s		
sadǫhwidaˀthahk	s-ad-ǫhwidaˀt-ha-hk		you(one).a-semireflexive-swing-habitual-former	'you used to swing (long ago)'	sadǫhwidáˀthahk	s-ad-ǫhwidáˀt-ha-hk		
sadǫhwidaˀtaˀ	s-ad-ǫhwidaˀt-haˀ		you(one).a-semireflexive-swing-habitual	'you swing (all the time); you are a swinger'	sadǫhwidáˀtaˀ	s-ad-ǫhwidáˀt-haˀ		
gohsoˀkhahk	go-hsoˀk-ha-hk		she.o-limp-habitual-former	'she used to limp'	gohsóˀkhahk	go-hsóˀk-ha-hk		
go̲hsoˀkaˀ	go̲-hsoˀk-haˀ		she.o-limp-habitual	'she is limping'	go̲hsóˀkaˀ	go̲-hsóˀk-haˀ		
hahsgyaǫhahk	ha-hsgyaǫ-ha-hk		he.a-walk.quickly-habitual-former	'he used to walk quickly'	hahsgyáǫhahk	ha-hsgyáǫ-ha-hk		
hahsgyaǫhaˀ	ha-hsgyaǫ-haˀ		he.a-walk.quickly-habitual	'he walks quickly', 'he gives someone encouragement'	hahsgyáǫhaˀ	ha-hsgyáǫ-haˀ		
desahsǫhdre:hahk	de-s-ahsǫhdre:-ha-hk		dualic-you(one).a-join-habitual-former	'you used to join things together, put it together'	desahsǫhdré:hahk	de-s-ahsǫhdré:-ha-hk		
desahsǫdre:haˀ	de-s-ahsǫdre:-haˀ		dualic-you(one).a-join-habitual	'you join things together all the time’; ‘you do puzzles'	desahsǫdré:haˀ	de-s-ahsǫdré:-haˀ		
ǫdręnothahk	ǫ-d-ręn-ot-ha-hk		she.a-semireflexive-song-stand-habitual-former	'she used to sing'	ǫdrę́nothahk	ǫ-d-rę́n-ot-ha-hk		
gaǫdręno:taˀ	gaǫ-d-ręn-o:t-haˀ		they(fe/males).a-semireflexive-song-stand-habitual	'they (f/m) are singers'	gaǫdręnó:taˀ	gaǫ-d-ręn-ó:t-haˀ		
dędwadadrihwanǫhkwa:k	d-ę-dw-adad-rihw-a-nǫhkw-ha-:k		dualic-future-we.all.inclusive.a-reflexive-matter-joinerA-love-habitual-modalizer	'we all will show respect for one another'	dędwadadrihwanǫ́hkwa:k	d-ę-dw-adad-rihw-a-nǫ́hkw-ha-:k		
ęwadę̲hniˀdoˀkta:k	ę-w-ad-ę̲hniˀd-oˀkt-ha-:k		future-it.a-semireflexive-month-end-habitual-modalizer	'every month will end'	ęwadę̲hníˀdoˀkta:k	ę-w-ad-ę̲hníˀd-oˀkt-ha-:k		
hewadoˀktaˀ	he-w-ad-oˀkt-haˀ		translocative-it.a-semireflexive-end-habitual	'it ends over there'	hewádoˀktaˀ	he-w-ád-oˀkt-haˀ		
ęhsahsoˀka:k	ę-hs-ahsoˀk-ha-:k		future-you(one).o-limp-habitual-modalizer	'you will limp'	ęhsáhsoˀka:k	ę-hs-áhsoˀk-ha-:k		
go̲hsoˀkaˀ	go̲-hsoˀk-haˀ		she.o-limp-habitual	'she is limping'	go̲hsóˀkaˀ	go̲-hsóˀk-haˀ		
gǫnǫhkwaˀ	gǫ-nǫhkw-haˀ		i:you-love-habitual	'I love you'	gǫnǫ́hkwaˀ	gǫ-nǫ́hkw-haˀ		
ęhswagaęse:k	ę-hswa-gaę-s-e:k		future-you(all).o-willing-habitual-modalizer	'you all will be willing'	ęhswagáęse:k	ę-hswa-gáę-s-e:k		
sagaęs	sa-gaę-s		you(one).o-willing-habitual	'you are willing'	sagáęs	sa-gáę-s		
tsǫ:	a:-ha-yętw-a̲-hs-e:k		indefinite-he.a-plant-joinerA-habitual-modalizer	'just let him keep planting'	tsǫ:	a:-ha-yętw-a̲-hs-é:k		
hayę:twahs	ha-yę:tw-a-hs		he.a-plant-joinerA-habitual	'he is a planter'	hayę́:twahs	ha-yę́:tw-a-hs		
dęhatganyahse:k	d-ę-ha-t-gany-a-hs-e:k		dualic-future-he.a-semireflexive-want.desperately-joinerA-habitual-modalizer	'he will be desperate'	dęhatganyáhse:k	d-ę-ha-t-gany-á-hs-e:k		
a:ga̲hyagwa̲hse:k	a:-g-a̲hy-a-gw-a̲-hs-e:k		indefinite-I.a-fruit-joinerA-pick-joinerA-habitual-modalizer	'I might be a fruit picker (not very definite)'	a:ga̲hyágwa̲hse:k	a:-g-a̲hy-á-gw-a̲-hs-e:k		
ga̲hya:gwahs	g-a̲hy-a:-gw-a-hs		I.a-fruit-joinerA-pick-joinerA-habitual	'I am picking fruit'	ga̲hyá:gwahs	g-a̲hy-á:-gw-a-hs		
agahyagwęhne:ˀ	ag-ahy-a-gw-ę-hne:ˀ		I.o-fruit-joinerA-pick-stative-remote	'I've done picking fruit'	agahyagwę́hne:ˀ	ag-ahy-a-gw-ę́-hne:ˀ		
agahyagwęh	ag-ahy-a-gw-ęh		I.o-fruit-joinerA-pick-stative	'I have picked fruit (farther in the past)’	agáhyagwęh	ag-áhy-a-gw-ęh		
ga̲hya:gwahs	g-a̲hy-a:-gw-a-hs		I.o-fruit-joinerA-pick-joinerA-habitual	'I ama fruit picker'	ga̲hyá:gwahs	g-a̲hy-á:-gw-a-hs		
agekǫnihne:ˀ	ag-e-k-ǫni-hne:ˀ		I.o-joinerE-food-make.stative-remote	'I have cooked'	agekǫníhne:ˀ	ag-e-k-ǫní-hne:ˀ		
age:kǫ:ni:	ag-e:-k-ǫ:ni-:		I.o-joinerE-food-make-stative	'I cooked'	age:kǫ́:ni:	ag-e:-k-ǫ́:ni-:		
gekǫ:nihs	g-e-k-ǫ:ni-hs		I.a-joinerE-food-make-habitual	'I ama cook'	gekǫ́:nihs	g-e-k-ǫ́:ni-hs		
sajagǫ̲ˀǫhne:ˀ	sa-jagǫ̲-ˀǫ-hne:ˀ		you(one).o-persevere-stative-remote	'you singular have persevered'	sajagǫ̲ˀǫ́hne:ˀ	sa-jagǫ̲-ˀǫ́-hne:ˀ		
agejagǫˀǫh	ag-e-jagǫ-ˀǫh		I.o-joinerE-persevere-stative	'I do persevere all the time'	agejagǫ́ˀǫh	ag-e-jagǫ́-ˀǫh		
geja:gǫhs	g-e-ja:gǫ-hs		I.a-joinerE-persevere-habitual	'I persevere all the time'	gejá:gǫhs	g-e-já:gǫ-hs		
sagahdrǫnihne:ˀ	sa-gahdr-ǫni-hne:ˀ		you(one).o-eye-make.stative-remote	'you used to stare all the time'	sagahdrǫníhne:ˀ	sa-gahdr-ǫní-hne:ˀ		
sagahdrǫ:ni:	sa-gahdr-ǫ:ni-:		you(one).p-eye-make-stative	'you are 'nosy' with your eyes, always looking’	sagahdrǫ́:ni:	sa-gahdr-ǫ́:ni-:		
sagahdrǫ:nihs	sa-gahdr-ǫ:ni-hs		you(one).o-eye-make-habitual	'you are staring at it'	sagahdrǫ́:nihs	sa-gahdr-ǫ́:ni-hs		
dewagadǫhwęjoni̲hne:ˀ	de-wag-ad-ǫhwęjoni̲-hne:ˀ		dualic-I.o-semireflexive-want.stative-remote	'I wanted something in the past'	dewagadǫhwęjóni̲hne:ˀ	de-wag-ad-ǫhwęjóni̲-hne:ˀ		
dewagadǫhwęjǫ:nih	de-wag-ad-ǫhwęjǫ:ni-h		dualic-I.o-semireflexive-want-stative	'I want something'	dewagadǫhwęjǫ́:nih	de-wag-ad-ǫhwęjǫ́:ni-h		
desadǫ̲hwęjǫnihsgǫ:	de-sa-d-ǫ̲hwęjǫni-hsgǫ:		dualic-you(one).o-semireflexive-want-facilitative.habitual	'you always want something'	desadǫ̲hwęjǫníhsgǫ:	de-sa-d-ǫ̲hwęjǫní-hsgǫ:		
eksaˀgowahne:ˀ	e-ksaˀ-gowa-hne:ˀ		she.a-child-great.stative-remote	'she used to be pretty'	eksaˀgowáhne:ˀ	e-ksaˀ-gowá-hne:ˀ		
eksaˀgo:wah	e-ksaˀ-go:wah		she.a-child-great.stative	'she is pretty'	eksaˀgó:wah	e-ksaˀ-gó:wah		
saniˀǫhne:ˀ	sa-ni-ˀǫ-hne:ˀ		you(one).o-greedy-stative-remote	'you used to be stingy of it'	saníˀǫhne:ˀ	sa-ní-ˀǫ-hne:ˀ		
saniˀǫh	sa-ni-ˀǫh		you(one).o-greedy-stative	'you are stingy, greedy, cheap'	saníˀǫh	sa-ní-ˀǫh		
gonadręno:daˀk	gon-ad-ręn-o:d-a-ˀ-k		they(fe/males).o-semireflexive-song-stand-joinerA-causative-former	'they f/m did sing'	gonadręnó:daˀk	gon-ad-ręn-ó:d-a-ˀ-k		
hodrę:no:t	ho-d-rę:n-o:t		he.o-semireflexive-song-stand.stative	'he is singing'	hodrę́:no:t	ho-d-rę́:n-o:t		
gaǫdręno:thaˀ	gaǫ-d-ręn-o:t-haˀ		they(fe/males).a-semireflexive-song-stand-habitual	'they f/m are singers'	gaǫdręnó:thaˀ	gaǫ-d-ręn-ó:t-haˀ		
gani:yǫ:daˀk	ga-ni:yǫ:d-a-ˀ-k		it.a-hang.stative-joinerA-causative-former	'it hung there, it used to hang there'	gani:yǫ́:daˀk	ga-ni:yǫ́:d-a-ˀ-k		
gani:yǫ:t	ga-ni:yǫ:t		it.a-hang.stative	'it is hanging'	ganí:yǫ:t	ga-ní:yǫ:t		
wa̲hyaniyǫ:thaˀ	w-a̲hy-a-niyǫ:t-haˀ		it.a-fruit-joinerA-hang-habitual	'different or variety of hanging fruits'	wa̲hyaniyǫ́:thaˀ	w-a̲hy-a-niyǫ́:t-haˀ		
tgaenagrehk	t-gae-nagre-hk		cislocative-they(fe/males).a-live.stative-former	'they females or mixed did live there, used to live there'	tgáenagrehk	t-gáe-nagre-hk		
tgaenagreˀ	t-gae-nagre-ˀ		cislocative-they(fe/males).a-live-stative	'where they females or mixed live over there'	tgáenagreˀ	t-gáe-nagre-ˀ		
tgiˀdrǫ:daˀk	t-g-iˀdrǫ:-d-a-ˀ-k		cislocative-I.a-live.stative-pronunciation.d-joinerA-causative-former	'where I lived'	tgiˀdrǫ́:daˀk	t-g-iˀdrǫ́:-d-a-ˀ-k		
agadowihshę:daˀk	ag-ad-owihshę:-d-a-ˀ-k		I.o-semireflexive-rest.stative-pronunciation.d-causative-former	'I did have a rest'	agadowihshę́:daˀk	ag-ad-owihshę́:-d-a-ˀ-k		
agadowishęˀ	ag-ad-owishę-ˀ		I.o-semireflexive-rest-stative	'I have rested'	agadowíshęˀ	ag-ad-owíshę-ˀ		
agawęgęhę:ˀ	ag-aw-ę-gęhę:ˀ		I.o-own-stative-past	'it used to be mine'	agawęgę́hę:ˀ	ni:ˀ ‘I’ ag-aw-ę-gę́hę:ˀ		
aga:węh	ag-a:w-ęh		I.o-own-stative	'mine'	agá:węh	ag-á:w-ęh		
ho:węh	ho:-w-ęh		he.o-own-stative	'his'	hó:węh	hó:-w-ęh		
howęhne:ˀ	ho-w-ę-hne:ˀ		he.o-own-stative-remote	'it used to be his'	howę́hne:ˀ	ho-w-ę́-hne:ˀ		
ho:węh	ho:-w-ęh		he.o-own-stative	'it is his'	hó:węh	hó:-w-ęh		
ęwaga̲hya:gwę:k	ę-wag-a̲hy-a:-gw-ę-:k		future-I.o-fruit-joinerA-pick-stative-modalizer	'I will have picked fruit'	ęwaga̲hyá:gwę:k	ę-wag-a̲hy-á:-gw-ę-:k		
agahyagwęh	ag-ahy-a-gw-ęh		I.o-fruit-joinerA-pick-stative	'I have picked fruit'	agáhyagwęh	ag-áhy-a-gw-ęh		
ęgaˀnikǫ:k	ę-ga-ˀnikǫ-:k		future-it.a-sew.stative-modalizer	‘it will be sewn’	ęgáˀnikǫ:k	ę-gá-ˀnikǫ-:k		
ga̲ˀni:kǫˀ	ga̲-ˀni:kǫ-ˀ		it.a-sew-stative	‘a seam’	ga̲ˀní:kǫˀ	ga̲-ˀní:kǫ-ˀ		
ęwagatǫ:de:k	ę-wag-atǫ:de-:k		future-I.o-hear.stative.modalizer	'I will be hearing it'	ęwagatǫ́:de:k	ę-wag-atǫ́:de-:k		
aǫdagaena:gre:k	ǫ:da-gae-na:gr-e-:k		indefinite.cislocative-they(fe/males).a-live-go-modalizer	‘they would live there’	aǫdagaená:gre:k	ǫ:da-gae-ná:gr-e-:k		
tgaenagrehk	t-gae-nagre-hk		cislocative-they(fe/males).a-live-go-former	‘they did or used to live there’	tgáenagrehk	t-gáe-nagre-hk		
ęyagodeˀnyędęhsdǫ̲hǫ:k	ę-yago-d-e-ˀnyędęhsd-ǫ̲h-ǫ-:k		future-she.o-semireflexive-joinerE-measure-stative-joinerA-modalizer	‘she will be measuring things’	ęyagodeˀnyędę́hsdǫ̲hǫ:k	ę-yago-d-e-ˀnyędę́hsd-ǫ̲h-ǫ-:k		
wadeˀnyędęhsdǫh	w-ad-e-ˀnyędęhsd-ǫh		it.a-semireflexive-joinerE-measure-stative	‘the act of measuring’	wadeˀnyędę́hsdǫh	w-ad-e-ˀnyędę́hsd-ǫh		
dęgagwatwęhę:k	d-ę-ga-gwatw-ęh-ę-:k		dualic-future-it.a-hem-stative-joinerA-modalizer	‘it will be hemmed’	dęgagwatwę́hę:k	d-ę-ga-gwatw-ę́h-ę-:k		
degagwatwęh	de-ga-gwatw-ęh		dualic-it.a-hem-stative	‘a hem’	degágwatwęh	de-gá-gwatw-ęh		
ęsade̲hsrǫni̲hsˀǫhǫ:k	ę-s-ad-e̲-hsrǫni̲hsˀ-ǫh-ǫ:k		future-you(one).o-semireflexive-joinerE-ready-stative-modalizer	'you will be ready'	ęsade̲hsrǫni̲hsˀǫ́hǫ:k	ę-s-ad-e̲-hsrǫni̲hsˀ-ǫ́h-ǫ:k		
sadehsrǫnihsˀǫh	s-ad-e-hsrǫnihsˀ-ǫh		you(one).o-semireflexive-joinerE-ready-stative	'you are ready'	sadehsrǫníhsˀǫh	s-ad-e-hsrǫníhsˀ-ǫh		
ęyagǫnhehgǫ̲hǫ:k	ę-yag-ǫnhehg-ǫ̲h-ǫ-:k		future-she.o-be.sustained-stative-joinerA-modalizer	'they (literally, she) will live on', 'what will sustain them'	ęyagǫnhehgǫ̲hǫ:k	ę-yag-ǫnhehg-ǫ̲h-ǫ-:k		
agǫnhehgǫh	ag-ǫnhehg-ǫh		she.o-be.sustained-stative	'someone lives on it', 'she is sustained by it'	agǫ́nhehgǫh	ag-ǫ́nhehg-ǫh		
a:waga:tro:wi:k	a:-wag-a:t-hro:wi-:-k		indefinite-I.o-semireflexive-tell-stative-modalizer	'I should be talking about it'	a:waga:tró:wi:k	a:-wag-a:t-hró:wi-:-k		
aga:tro:wi:	ag-a:t-hro:wi-:		I.o-semireflexive-tell-stative	'I have told'	aga:tró:wi:	ag-a:t-hró:wi-:		
ęwagatrowi̲ha:k	ę-wag-at-hrowi̲-h-a-:k		future-I.o-semireflexive-tell-pronunciation.h-joinerA-modalizer	'I will be talking about it'	ęwagatrówi̲ha:k	ę-wag-at-hrówi̲-h-a-:k		
aga:tro:wi:	ag-a:t-hro:wi-:		I.o-semireflexive-tell-stative	'I have told'	aga:tró:wi:	ag-a:t-hró:wi-:		
osdagwaęsgǫ:	o-sdagw-a-ę-sgǫ:		it.o-dirt-joinerA-lie.stative-facilitative	'it gets dirty easily'	osdagwáęsgǫ:	o-sdagw-á-ę-sgǫ:		
aˀosdagwaęh	aˀ-o-sdagw-a-ę-h		factual-it.o-dirty-joinerA-lie-habitual	'it got dirty, it gets dirty'	aˀosdagwáęh	aˀ-o-sdagw-á-ę-h		
hodędǫnyaˀdǫ̲hsgǫ:	ho-dę-dǫnyaˀd-ǫ̲h-sgǫ:		he.o-semireflexive-make.fun-stative-facilitative	'he is a joker, or happy-go-lucky'	hodędǫnyáˀdǫ̲hsgǫ:	ho-dę-dǫnyáˀd-ǫ̲h-sgǫ:		
hodędǫnyaˀdǫh	ho-dę-dǫnyaˀd-ǫh		he.o-semireflexive-make.fun-stative	'he is making fun of something'	hodędǫnyáˀdǫh	ho-dę-dǫnyáˀd-ǫh		
sadahǫdǫsgǫ:	s-ad-ahǫdǫ-sgǫ:		you(one).a-semireflexive-ask-habitual.facilitative	'you are inquisitive’	sadahǫdǫ́sgǫ:	s-ad-ahǫdǫ́-sgǫ:		
sadahǫ:dǫ:	s-ad-ahǫ:dǫ:		you(one).a-semireflexive-ask-no.aspect	'you ask'	sadahǫ́:dǫ:	s-ad-ahǫ́:dǫ:		
ohsdahaˀge:	o-hsda-haˀ-ge:		it.o-cry-habitual-augmentative	'it is really crying'	ohsdáhaˀge:	o-hsdá-haˀ-ge:		
ga̲hsda:haˀ	g-a̲hsda:-haˀ		I.a-cry-habitual	'I amcrying'	ga̲hsdá:haˀ	g-a̲hsdá:-haˀ		
ęhsa:tgwe:niˀ	ę-hs-a:t-gwe:ni-ˀ		future-you(one).a-semireflexive-compete-punctual	'you will win'	ęhsa:tgwé:niˀ	ę-hs-a:t-gwé:ni-ˀ		
